shop,type,num_malls,num_outlets,malls
Kidodo DIY,Retail,1,1,Marina Square
Kidodo Indoor Playground,Retail,1,1,City Square Mall
Kidodo Space,Retail,1,1,Suntec City
Kidodo Space VR Galaxy,Retail,1,1,Suntec City
Kidodo Village,Retail,1,1,Marina Square
Kids Clinic @ Sengkang,Retail,1,1,Sengkang Grand Mall
Kids In The Room,Retail,1,1,Marina Square
Kids ‘n’ Me,Retail,1,1,United Square
Kids21,Retail,1,1,The Shoppes at Marina Bay Sands
Kim Able,Retail,1,1,Jurong Point
Kim Able Household,Retail,1,1,Northpoint City
Kim Cham Place,Retail,1,1,Jurong Point
Kim Guan Goldsmith & Jeweller,Retail,1,1,City Square Mall
Kim.T - Artsseni,Retail,1,1,Raffles City Shopping Centre
Kimage Cove,Retail,1,1,Marina Square
Kimage Hairdressing School,Retail,1,1,Marina Square
King Koil Gallery,Retail,1,1,Marina Square
Kings & Queens One-Stop Solution,Retail,1,1,Marina Square
Kipling Outlet,Retail,1,1,IMM Building
Kiyo,Retail,1,1,Northpoint City
Kiztopia,Retail,1,1,Marina Square
Kodak Express,Retail,1,1,Lot One Shoppers' Mall
Kohong Lifestyle,Retail,1,1,Jurong Point
Kosme Aesthetics,Retail,1,1,PLQ Mall
Kosy Living,Retail,1,1,Marina Square
Kreative Beaulab,Retail,1,1,Mandarin Gallery
Kuhn & Komor,Retail,1,1,Paragon
Kurumiz,Retail,1,1,AMK Hub
Kurun Tokyo,Retail,1,1,Ngee Ann City
Kwanpen,Retail,1,1,The Shoppes at Marina Bay Sands
Kwong Cheong Thye,Retail,1,1,Jewel Changi Airport
KyBoot - Shop of Switzerland,Retail,1,1,Suntec City
L'zzie,Retail,1,1,Bugis Junction (Part of Bugis Town)
L.E. Ball Park,Retail,1,1,313@somerset
L.E. Underground,Retail,1,1,VivoCity
LA Barber shop,Retail,1,1,Velocity@Novena Square
LA LUMIERE AESTHETIC,Retail,1,1,Orchard Central
LA PEAU BEAUTY SALON,Retail,1,1,Katong V
LA PETITE ECOLE,Retail,1,1,One Holland Village
LALIQUE,Retail,1,1,Paragon
LANCOME (LANCÔME),Retail,1,1,ION Orchard
LAO NIANG TCM CLINIC,Retail,1,1,Square 2
LAOPU GOLD,Retail,1,1,The Shoppes at Marina Bay Sands
LASH MONSTER,Retail,1,1,Square 2
LASSIC & CO,Retail,1,1,Square 2
LAUNDRY QUEEN,Retail,1,1,Great World
LAVA Fitness,Retail,1,1,CQ @ Clarke Quay
LE YANMIEL BEAUTE,Retail,1,1,West Coast Plaza
LEE HWA DIAMOND PROMENADE,Retail,1,1,ION Orchard
LEGO,Retail,1,1,ION Orchard
LETUTU,Retail,1,1,Clarke Quay Central
LEVEL UP,Retail,1,1,CQ @ Clarke Quay
LEWAVE Hair Studio,Retail,1,1,Century Square
LG Subscribe™,Retail,1,1,Suntec City
LIGHTON TCM,Retail,1,1,Square 2
LILIEWOODS SOCIAL,Retail,1,1,Great World
LIMS Legacy,Retail,1,1,Marina Square
LIULI,Retail,1,1,Paragon
LOVE LINK JEWELLERY,Retail,1,1,West Coast Plaza
LOVELOTS LUXURY & DIAMOND,Retail,1,1,Orchard Central
LR Boulangerie,Retail,1,1,Valley Point
LUMINE SINGAPORE,Retail,1,1,Raffles City Shopping Centre
LUMINOUS NAILS & BEAUTY,Retail,1,1,Hougang 1
La Belle,Retail,1,1,Northpoint City
La Belle Skin Aesthetic,Retail,1,1,Westgate
La Fleur,Retail,1,1,Suntec City
La Joie,Retail,1,1,Paragon
La Kelly,Retail,1,1,United Square
La Tendo,Retail,1,1,Suntec City
La Vida,Retail,1,1,Bedok Mall
La Vida & Nailz Haus,Retail,1,1,Northpoint City
Lacoste Outlet,Retail,1,1,IMM Building
Lady Z,Retail,1,1,Jurong Point
Laichan,Retail,1,1,Mandarin Gallery
Laundry Club,Retail,1,1,Swing By @ Thomson Plaza
Le Femme Collections,Retail,1,1,United Square
Le Labo,Retail,1,1,The Shoppes at Marina Bay Sands
Le Pommier,Retail,1,1,Bugis Junction (Part of Bugis Town)
Leap SchoolHouse,Retail,1,1,City Square Mall
Leather Atrium,Retail,1,1,Junction 8
Lee Heng Jewellers,Retail,1,1,Tiong Bahru Plaza
Lee Hwa Jewellery,Retail,1,1,Tampines Mall
Legacy Dance Co.,Retail,1,1,Marina Square
Lemongrass House,Retail,1,1,Raffles City Shopping Centre
Lenskart Outlet,Retail,1,1,IMM Building
Lenskart Studio,Retail,1,1,Tampines 1
Lenskart.com,Retail,1,1,PLQ Mall
Leon & Friends,Retail,1,1,Marina Square
Leonian Outlet,Retail,1,1,IMM Building
Leonian Sportique,Retail,1,1,Mandarin Gallery
Let Color Soar,Retail,1,1,Century Square
Levi's Outlet,Retail,1,1,IMM Building
Li-Hong Jade,Retail,1,1,Raffles City Shopping Centre
Lian Hoe Gifts and Jades,Retail,1,1,Jurong Point
Life By City Energy,Retail,1,1,Plaza Singapura
Life4Cuts,Retail,1,1,Plaza Singapura
Lifescan Imaging,Retail,1,1,City Square Mall
Lifetime Vision Care,Retail,1,1,United Square
Lifexp,Retail,1,1,Causeway Point
Lil Dublin,Retail,1,1,CQ @ Clarke Quay
Lilian Select,Retail,1,1,Jurong Point
Lily Valley Pre School,Retail,1,1,Marina Square
Limited Edt Vault,Retail,1,1,313@somerset
Linda Gallery,Retail,1,1,Paragon
Linen Gallery,Retail,1,1,United Square
Listening Lab - Hearing Centre,Retail,1,1,Suntec City
Little Haven Family Clinic,Retail,1,1,City Square Mall
Liverpool FC,Retail,1,1,Bugis Junction (Part of Bugis Town)
Liverpool Football Club,Retail,1,1,Jewel Changi Airport
Livewire by Singapore Pools,Retail,1,1,The Shoppes at Marina Bay Sands
Lladró,Retail,1,1,Paragon
Llora,Retail,1,1,Ngee Ann City
Lockdown Lava Floor,Retail,1,1,Marina Square
Lorna Whiston Schools,Retail,1,1,United Square
Love Beauty,Retail,1,1,Tampines 1
Love In A Bottle,Retail,1,1,Marina Square
Lucca Vudor,Retail,1,1,Suntec City
Lucky Rabbit,Retail,1,1,Century Square
Luminous Dental @ Yishun,Retail,1,1,Northpoint City
Luminous Dental Clinic,Retail,1,1,Bedok Mall
Lush Fresh Handmade Cosmetics,Retail,1,1,Tampines Mall
Luxe Floral,Retail,1,1,Aperia Mall
Luxe Maison,Retail,1,1,The Centrepoint
Luxebags,Retail,1,1,Causeway Point
Lynn Aesthetic,Retail,1,1,Tampines 1
LâArtisan Parfumeur,Retail,1,1,Ngee Ann City
L’ATELIER KOREAN HAIR SALON,Retail,1,1,Square 2
L’Oreal Academy,Retail,1,1,Marina Square
M COSSET,Retail,1,1,Katong V
M&G AESTHETICS BODY SCULPTING WELLNESS,Retail,1,1,Pacific Plaza
M.A.C,Retail,1,1,Bugis Junction (Part of Bugis Town)
M.A.D SCHOOL,Retail,1,1,Riverside Point
M.G.M Foreign Exchange,Retail,1,1,VivoCity
M.S. Money Exchange,Retail,1,1,Hougang Mall
M1 Shop,Retail,1,1,Jurong Point
M21 DRYCLEANERS,Retail,1,1,Icon Village
MAAX Hair Salon,Retail,1,1,Pacific Plaza
MADERA.SG,Retail,1,1,Causeway Point
MAISON D'ESTHETIQUE,Retail,1,1,Lucky Chinatown
MANDARIN REPTILE,Retail,1,1,Mandarin Gallery
MANNEQUEEN®,Retail,1,1,Great World
MAT PLUS LIT,Retail,1,1,Square 2
MATTER,Retail,1,1,One Holland Village
MAUBOUSSIN,Retail,1,1,Wisma Atria
MAX OUT FITNESS,Retail,1,1,Orchard Central
MAX&CO.,Retail,1,1,ION Orchard
MAZE ACADEMY,Retail,1,1,Clarke Quay Central
MBP Sports,Retail,1,1,Suntec City
MBP Sports - Tennis & Padel Tennis Court,Retail,1,1,Marina Square
MCQUEEN,Retail,1,1,ION Orchard
ME GAMES,Retail,1,1,Lucky Chinatown
MEDICELS AESTHETICS,Retail,1,1,Orchard Central
MEIDI-YA JAPANESE SUPERMARKET,Retail,1,1,Great World
MEMORIA COLLECTION,Retail,1,1,Lucky Chinatown
MENG DESIGN & BUILD,Retail,1,1,West Coast Plaza
MERIYOUNG TCM,Retail,1,1,Clarke Quay Central
META ROBOTICS,Retail,1,1,Katong V
METHODX,Retail,1,1,Icon Village
MGM Foreign Exchange,Retail,1,1,Paragon
MIKIMOTO,Retail,1,1,The Shoppes at Marina Bay Sands
MINISQ,Retail,1,1,Square 2
MINMED 24-HR CLINIC,Retail,1,1,Jurong Point
MINMED CLINIC (RIVER VALLEY) & MINMED PAEDIATRICS (RIVER VALLEY),Retail,1,1,Great World
MINMED DENTAL CLINIC,Retail,1,1,Jurong Point
MINMED HEALTH (BUGIS),Retail,1,1,Bugis Junction (Part of Bugis Town)
MIZU AESTHETIC CLINIC + AERAS,Retail,1,1,ION Orchard
MOBILER STAR,Retail,1,1,Lucky Chinatown
MOFUNLAND,Retail,1,1,Marina Square
MOFUNLAND & NEUROBIX METHOD,Retail,1,1,West Coast Plaza
MONICA VINADER,Retail,1,1,ION Orchard
MONNALISA,Retail,1,1,The Shoppes at Marina Bay Sands
MOOM,Retail,1,1,Great World
MORNING,Retail,1,1,Ngee Ann City
MOTHERHOUSE,Retail,1,1,Suntec City
MOTHERSWORK,Retail,1,1,Great World
MOWE,Retail,1,1,Bugis Junction (Part of Bugis Town)
MOYEM MEDICAL AESTHETICS,Retail,1,1,Great World
MR.DIY,Retail,1,1,Suntec City
MST Athleisure Wear,Retail,1,1,Suntec City
MST GOLF,Retail,1,1,Great World
MST GOLF Superstore,Retail,1,1,Suntec City
MST Golf Super Store,Retail,1,1,City Square Mall
MTBL Cultural Centre (Singapore),Retail,1,1,Suntec City
MUET,Retail,1,1,Bugis Junction (Part of Bugis Town)
MUHAMMED MONEY CHANGER,Retail,1,1,Plaza Singapura
MULTIFLORA NOIBARA,Retail,1,1,One Holland Village
MUZART LEARNING CENTRE,Retail,1,1,West Coast Plaza
MY BALLET STUDIO,Retail,1,1,Great World
MY CHIROCARE,Retail,1,1,Greenwich V
MY FOOT REFLEXOLOGY,Retail,1,1,Great World
Ma Kuang,Retail,1,1,Jurong Point
Ma Kuang TCM Women's and Children's Clinic,Retail,1,1,City Square Mall
Mabel Story,Retail,1,1,Causeway Point
Maison 21G Paris,Retail,1,1,The Shoppes at Marina Bay Sands
Maison Berger,Retail,1,1,PLQ Mall
Maison Berger Paris,Retail,1,1,Waterway Point
Maison Margiela Fragrance,Retail,1,1,Paragon
Maison Margiela Paris,Retail,1,1,Ngee Ann City
Mandeville Conservatory of Music,Retail,1,1,United Square
Manifesto,Retail,1,1,Mandarin Gallery
Manolo Blahnik,Retail,1,1,The Shoppes at Marina Bay Sands
Marie France Van Damme,Retail,1,1,Ngee Ann City
Marquis QSquare,Retail,1,1,Marina Square
Maryling,Retail,1,1,Paragon
Masterpiece Jewellery,Retail,1,1,The Centrepoint
Matchpoint Inc.,Retail,1,1,Marina Square
Maybank ATM & Cash Deposit Machine,Retail,1,1,VivoCity
Mayer Outlet,Retail,1,1,IMM Building
McHugs,Retail,1,1,VivoCity
Mdm Ling Bakery,Retail,1,1,Jewel Changi Airport
Mee Mee Eyecare,Retail,1,1,313@somerset
Mega Discount Store,Retail,1,1,United Square
Melissa Outlet,Retail,1,1,IMM Building
Menaka's Bridal Dressing,Retail,1,1,Jurong Point
Mendis Aesthetics,Retail,1,1,Mandarin Gallery
Merlin Frame Maker & Art Gallery,Retail,1,1,Paragon
Meyson Jewellery,Retail,1,1,Bugis Junction (Part of Bugis Town)
Michael Kors by BuyBye Valiram Fashion Outlet,Retail,1,1,IMM Building
Midori’s Hair Salon,Retail,1,1,Velocity@Novena Square
Miki House,Retail,1,1,The Shoppes at Marina Bay Sands
Milan Men's Boutique,Retail,1,1,The Centrepoint
Million Dollar Exchange,Retail,1,1,Westgate
Millys,Retail,1,1,Suntec City
Mimi Restaurant,Retail,1,1,CQ @ Clarke Quay
MindChamps Global HQ/Enrichment Academy,Retail,1,1,Marina Square
MindChamps Reading & Writing,Retail,1,1,Westgate
Mini Me Racing,Retail,1,1,United Square
Minister Shoe,Retail,1,1,Tampines 1
Ministry Of Scalp Therapy,Retail,1,1,Mandarin Gallery
Minmed,Retail,1,1,AMK Hub
Minmed Wellness Collective,Retail,1,1,Jewel Changi Airport
Miss Empire,Retail,1,1,Velocity@Novena Square
MisterChrono Paris,Retail,1,1,Mandarin Gallery
Mistgold,Retail,1,1,Plaza Singapura
Mobel Story,Retail,1,1,Marina Square
Mobile Art,Retail,1,1,Plaza Singapura
Mobile Stop,Retail,1,1,Wisma Atria
Modelle,Retail,1,1,Raffles City Shopping Centre
Modparade,Retail,1,1,Funan
Molecule,Retail,1,1,The Centrepoint
Molo,Retail,1,1,Paragon
Moncler,Retail,1,1,The Shoppes at Marina Bay Sands
Mondi Lifestyle Gallery,Retail,1,1,IMM Building
Montale Paris,Retail,1,1,Jewel Changi Airport
Moodytiger,Retail,1,1,The Shoppes at Marina Bay Sands
Moomin,Retail,1,1,Funan
Moomoo,Retail,1,1,313@somerset
Moomoo Trade,Retail,1,1,Jem
Morphosis Beauty Hub,Retail,1,1,IMM Building
Morris I Tech,Retail,1,1,Funan
Movie Replicas Collection,Retail,1,1,Plaza Singapura
Mr Decor Furniture Gallery,Retail,1,1,IMM Building
MrIT.com.sg,Retail,1,1,Marina Square
Mt. Sapola,Retail,1,1,Ngee Ann City
MultiFlora,Retail,1,1,Century Square
Music Delight School,Retail,1,1,White Sands
My English School,Retail,1,1,Northpoint City
My Hairstylistz,Retail,1,1,Tampines Mall
My Learning Haven,Retail,1,1,Suntec City
N'S BOUTIQUE,Retail,1,1,Square 2
N20 Beauty & Eyelash,Retail,1,1,Tampines Mall
NAIL CULTURE,Retail,1,1,Great World
NAILS IN VOGUE,Retail,1,1,Junction 8
NALA,Retail,1,1,Great World
NANYANG EDUCATION CONSULTANCY,Retail,1,1,West Coast Plaza
NARS Cosmetics,Retail,1,1,Jem
NARS at BHG,Retail,1,1,Bugis Junction (Part of Bugis Town)
NATION CARE,Retail,1,1,Riverside Point
NATIONAL VOLUNTEER & PHILANTHROPY CENTRE (THE GIVING PLACE),Retail,1,1,Clarke Quay Central
NBC Stationery & Gifts,Retail,1,1,Bugis Junction (Part of Bugis Town)
NEIWAI,Retail,1,1,Raffles City Shopping Centre
NEOLIVE,Retail,1,1,Square 2
NEUGLOW The Aesthetics Doctors,Retail,1,1,The Centrepoint
NEW ERA,Retail,1,1,VivoCity
NEW LIFE CHILDCARE,Retail,1,1,Junction 10
NEW NADA,Retail,1,1,Bedok Mall
NEWLIFE DENTAL PRACTICE,Retail,1,1,Clarke Quay Central
NIKE By Bugis,Retail,1,1,Bugis Junction (Part of Bugis Town)
NIMISSKI,Retail,1,1,Ngee Ann City
NISHINO HEALTH & BEAUTY,Retail,1,1,Great World
NK BY NIKI,Retail,1,1,Raffles City Shopping Centre
NORQAIN,Retail,1,1,Wisma Atria
NOVELA Outlet,Retail,1,1,IMM Building
NTUC Learning Hub,Retail,1,1,Jurong Point
NUFFIELD DENTAL,Retail,1,1,One Holland Village
NUFFIELD DENTAL SELETAR,Retail,1,1,Greenwich V
NUH CHILDREN'S URGENT CARE CLINIC @ BUKIT PANJANG,Retail,1,1,Junction 10
NUHEALTH MEDICAL CENTRE,Retail,1,1,Junction 10
NUSS The Graduate Club,Retail,1,1,Suntec City
Nail & Massage Addiction,Retail,1,1,Suntec City
Nail Atelier,Retail,1,1,Plaza Singapura
Nail Lover,Retail,1,1,Jurong Point
Nailography by N20,Retail,1,1,Ngee Ann City
Nails Fifth Avenue,Retail,1,1,Hougang Mall
Nails N Lash,Retail,1,1,Northpoint City
Nailz Haus & Donna Beauty,Retail,1,1,IMM Building
Nailz Treats PLUS,Retail,1,1,Bedok Mall
Namh.com,Retail,1,1,Tampines Mall
Nanyang Educational Consultancy,Retail,1,1,White Sands
Naomi,Retail,1,1,VivoCity
Natrahea,Retail,1,1,Northpoint City
Natural Project,Retail,1,1,Bugis Junction (Part of Bugis Town)
Natural Wild Honey,Retail,1,1,Jem
Naturalizer,Retail,1,1,Jem
Natureland Massage & Therapy,Retail,1,1,Valley Point
Natureland Premium,Retail,1,1,The Shoppes at Marina Bay Sands
Neals Yard Remedies,Retail,1,1,Ngee Ann City
Nectarlife,Retail,1,1,Raffles City Shopping Centre
Nectarlife | Pearl de Flore,Retail,1,1,Jewel Changi Airport
Neonmello,Retail,1,1,Plaza Singapura
Nest Designs,Retail,1,1,Paragon
Neurobix Method,Retail,1,1,Marina Square
New Balance Outlet,Retail,1,1,IMM Building
New Heights,Retail,1,1,Marina Square
Ngee Soon Jewellery,Retail,1,1,Northpoint City
Niessing,Retail,1,1,Raffles City Shopping Centre
Nike Unite IMM,Retail,1,1,IMM Building
Nikon Experience Hub,Retail,1,1,Funan
Niks Maple Central Clinic,Retail,1,1,The Centrepoint
Niks Shop Salon,Retail,1,1,The Centrepoint
Ning,Retail,1,1,Funan
NingXia Signature,Retail,1,1,Suntec City
Northern Opticians,Retail,1,1,Paragon
Nuffield Dental Westgate,Retail,1,1,Westgate
Nutrilite Health & Wellbeing,Retail,1,1,Aperia Mall
O'COLOR HAIR SALON,Retail,1,1,Katong V
O+ Eyewear,Retail,1,1,Mandarin Gallery
O.H EYE,Retail,1,1,Junction 10
O2 LAB,Retail,1,1,Riverside Point
OBLIQUE EYEWEAR,Retail,1,1,Orchard Central
OFFICE MATE STATIONERY,Retail,1,1,Clarke Quay Central
OGAWA Bespoke,Retail,1,1,Plaza Singapura
OHMM,Retail,1,1,Riverside Point
OJO Optometry,Retail,1,1,Tampines 1
OKZ,Retail,1,1,Bugis Junction (Part of Bugis Town)
OLSON STUDIO,Retail,1,1,Orchard Central
ON HAIR,Retail,1,1,Icon Village
ONEDAY HEAD CARE & WELLNESS,Retail,1,1,Clarke Quay Central
ONEDAY NAILS LASHES BROWS,Retail,1,1,Clarke Quay Central
ONNIE LENS,Retail,1,1,Bugis+ (Part of Bugis Town)
ONY LASER,Retail,1,1,Orchard Central
OPERA GALLERY,Retail,1,1,ION Orchard
OPPO Service Centre,Retail,1,1,Westgate
OPTICAL 88 PREMIER,Retail,1,1,ION Orchard
ORO GOLD Cosmetics,Retail,1,1,Westgate
OSIM / LAC,Retail,1,1,Jewel Changi Airport
OSIM Outlet,Retail,1,1,IMM Building
OSLcare,Retail,1,1,Bugis Junction (Part of Bugis Town)
OSSIA MUSIC SCHOOL,Retail,1,1,Junction 10
OTO Outlet,Retail,1,1,IMM Building
OUTDOOR LIFE,Retail,1,1,Funan
OVERWORLD,Retail,1,1,Funan
OVERWORLD LAVA,Retail,1,1,Orchard Central
OVV,Retail,1,1,Jewel Changi Airport
OWNDAYS Outlet,Retail,1,1,IMM Building
Oakley Outlet,Retail,1,1,IMM Building
Ode to Art,Retail,1,1,Raffles City Shopping Centre
Odoroki / FUN CLAW,Retail,1,1,Bugis+ (Part of Bugis Town)
Ogawa Outlet,Retail,1,1,IMM Building
Oh! Sunny Outlet,Retail,1,1,IMM Building
Omnidesk,Retail,1,1,Funan
On,Retail,1,1,Jewel Changi Airport
One Optique,Retail,1,1,AMK Hub
One Piece Mugiwara store from Shonen Jump,Retail,1,1,Jewel Changi Airport
One2play Handicraft,Retail,1,1,Northpoint City
OneDoctors Family Clinic,Retail,1,1,Waterway Point
Ong Radio,Retail,1,1,The Centrepoint
Onitsuka Tiger Outlet,Retail,1,1,IMM Building
Only Fashion,Retail,1,1,Northpoint City
Optical 88,Retail,1,1,Jurong Point
Optical 88 Outlet,Retail,1,1,IMM Building
Optics Premier,Retail,1,1,The Centrepoint
Oriental Hair Solution,Retail,1,1,Ngee Ann City
Oro Style House,Retail,1,1,Marina Square
Osaka Owl,Retail,1,1,Northpoint City
Oterre,Retail,1,1,Suntec City
Our Art Studio,Retail,1,1,PLQ Mall
Outlet by Club 21,Retail,1,1,IMM Building
Oysho,Retail,1,1,Jewel Changi Airport
PANDORA Outlet,Retail,1,1,IMM Building
PAPERMARKET,Retail,1,1,Great World
PASSIONATE NAILS,Retail,1,1,Great World
PAÃPURI,Retail,1,1,Ngee Ann City
PEAK360,Retail,1,1,Clarke Quay Central
PEDRO Outlet,Retail,1,1,IMM Building
PERFECT U,Retail,1,1,Riverside Point
PERFUMES & COSMETICS GALLERY,Retail,1,1,Square 2
PETS' STATION,Retail,1,1,One Holland Village
PFP Signature Centre,Retail,1,1,Ngee Ann City
PINK ESSENTIAL,Retail,1,1,West Coast Plaza
PLAYFACTO @ HOLLAND,Retail,1,1,One Holland Village
PLAYe,Retail,1,1,VivoCity
POH HENG,Retail,1,1,Tampines Mall
POH KIM DVD/Blu Ray,Retail,1,1,Plaza Singapura
POLISH THE NAILS ROOM,Retail,1,1,Square 2
POM - Press On Me,Retail,1,1,Westgate
POPPIN,Retail,1,1,The Centrepoint
POPPIN Marketplace,Retail,1,1,Tiong Bahru Plaza
POSB ATM/AXS,Retail,1,1,Causeway Point
POSTCARD,Retail,1,1,Ngee Ann City
POWER HEALING SHIATSU THERAPY & HOLISTICS,Retail,1,1,Lucky Chinatown
PRICEBREAKER,Retail,1,1,Great World
PRIMO,Retail,1,1,Jurong Point
PRIX SALON,Retail,1,1,Square 2
PROMISS,Retail,1,1,West Coast Plaza
PROOF LIVING,Retail,1,1,ION Orchard
PSB Academy,Retail,1,1,Marina Square
PULSE+ALLIED HEALTH CLINIC / PULSE TCM CLINIC,Retail,1,1,ION Orchard
PUMA OUTLET STORE,Retail,1,1,West Coast Plaza
PURE ORGANIC BEAUTY,Retail,1,1,West Coast Plaza
PURE SALON AND SPA,Retail,1,1,Plaza Singapura
PURO PREMIUM CIGARS,Retail,1,1,Riverside Point
Pablo Blau,Retail,1,1,Raffles City Shopping Centre
Paco Funworld,Retail,1,1,Bugis+ (Part of Bugis Town)
Palladium,Retail,1,1,Jewel Changi Airport
Pandora Jewelry,Retail,1,1,Jurong Point
Parfums de Marly,Retail,1,1,Paragon
Party Palace,Retail,1,1,Northpoint City
Pas Normal Studios,Retail,1,1,Funan
Pasir Ris Library,Retail,1,1,White Sands
Passions,Retail,1,1,Marina Square
Pastago and CHICHA San Chen,Retail,1,1,VivoCity
Pearl's Optics,Retail,1,1,Jurong Point
Peek A Box,Retail,1,1,Bugis+ (Part of Bugis Town)
Penhaligonâs,Retail,1,1,Ngee Ann City
Perfect Pitch,Retail,1,1,City Square Mall
Perfetto,Retail,1,1,White Sands
Perky Lash,Retail,1,1,Tampines 1
Pet's Station,Retail,1,1,Jurong Point
Phat Burger Bro,Retail,1,1,Valley Point
Phillip Investor Centre,Retail,1,1,Northpoint City
Phiten,Retail,1,1,Marina Square
Photoism,Retail,1,1,City Square Mall
Photonow Self-Photo Studio,Retail,1,1,The Centrepoint
Phuture,Retail,1,1,CQ @ Clarke Quay
Physicians Practice Family Medical Center,Retail,1,1,United Square
Pianoland,Retail,1,1,Westgate
Pick Me,Retail,1,1,Funan
Picky Pic,Retail,1,1,PLQ Mall
PickyPic Photobooth,Retail,1,1,Northpoint City
Picture Me,Retail,1,1,Suntec City
Pictureland,Retail,1,1,Waterway Point
Pierre Cardin Lingerie Outlet,Retail,1,1,IMM Building
Pink Parlour Premium,Retail,1,1,The Centrepoint
Pirate Land,Retail,1,1,The Centrepoint
Pixie Lash,Retail,1,1,Tampines 1
Pixie Nails,Retail,1,1,Velocity@Novena Square
Pleats Please Issey Miyake,Retail,1,1,The Shoppes at Marina Bay Sands
Point Medical Group,Retail,1,1,Jurong Point
Pois Boutique,Retail,1,1,Paragon
Pokémon Center Singapore (Temporarily Closed),Retail,1,1,Jewel Changi Airport
Pokémon Mart at Plaza Singapura,Retail,1,1,Plaza Singapura
Popular Pals,Retail,1,1,City Square Mall
Pororo Park Singapore,Retail,1,1,Marina Square
Porsche,Retail,1,1,Jewel Changi Airport
Posh Living,Retail,1,1,IMM Building
Posh Wellness,Retail,1,1,Marina Square
Pots & Pans Culinary Studio,Retail,1,1,The Centrepoint
Prada Beauty,Retail,1,1,Raffles City Shopping Centre
Precision Optics,Retail,1,1,United Square
Prestique Studio,Retail,1,1,Marina Square
Privilege Boutique Wellness*,Retail,1,1,Wisma Atria
Prologue,Retail,1,1,Ngee Ann City
Pulse TCM,Retail,1,1,Paragon
Punggol Exchange,Retail,1,1,Waterway Point
Pure K 纯K,Retail,1,1,Funan
Puyi Optical,Retail,1,1,The Shoppes at Marina Bay Sands
Puzzletopia,Retail,1,1,City Square Mall
Q & M Dental Centre / Q & M Medical & Aesthetic (Farrer Park),Retail,1,1,City Square Mall
Q & M Dental Surgery / Medical & Aesthetic Clinic,Retail,1,1,Tampines 1
QB House Kids,Retail,1,1,Waterway Point
QIU Nail. Eyelashes,Retail,1,1,Jurong Point
QTM HERBAL THERAPY SPA,Retail,1,1,Lucky Chinatown
QUEEN'S PARADISE,Retail,1,1,Great World
QUINZEL,Retail,1,1,Tampines 1
Qeelin,Retail,1,1,The Shoppes at Marina Bay Sands
Qoltured by Fortytwo,Retail,1,1,Raffles City Shopping Centre
Qoosh Nail Spa,Retail,1,1,Wisma Atria
Quantum Medical,Retail,1,1,Aperia Mall
Que Sera Vintage,Retail,1,1,Plaza Singapura
Queen C,Retail,1,1,Tampines 1
Queen College,Retail,1,1,Westgate
Quiksilver,Retail,1,1,313@somerset
Quintessential,Retail,1,1,Mandarin Gallery
RACHELSHOPPE,Retail,1,1,Orchard Central
RAD RUSSEL,Retail,1,1,Suntec City
RAFFLES JAPANESE CLINIC,Retail,1,1,Great World
RAPHA CHIROPRACTIC,Retail,1,1,West Coast Plaza
REDMAN by Phoon Huat,Retail,1,1,Westgate
REGA,Retail,1,1,IMM Building
REHAB PRO THERAPY,Retail,1,1,Riverside Point
RENEU SKIN & WELLNESS,Retail,1,1,Pacific Plaza
RESEARCHBOOKS ASIA,Retail,1,1,Square 2
REVL,Retail,1,1,CQ @ Clarke Quay
RICH & GOOD CAKE SHOP since 1997 TM,Retail,1,1,Jewel Changi Airport
RINA LEE,Retail,1,1,VivoCity
RISIS,Retail,1,1,ION Orchard
RISIS Atelier,Retail,1,1,Wisma Atria
RIVER’S EDGE ABODE BY Esse,Retail,1,1,CQ @ Clarke Quay
ROBOTHINK,Retail,1,1,West Coast Plaza
ROLEX,Retail,1,1,ION Orchard
ROLEX BOUTIQUE MARINA BAY,Retail,1,1,The Shoppes at Marina Bay Sands
ROSABELLE LAUNDERETTE,Retail,1,1,Greenwich V
ROUNA EYELASH & BEAUTY JAPAN,Retail,1,1,Riverside Point
ROYAL RECIPE WELLNESS,Retail,1,1,Icon Village
ROYAL TCM CENTRE,Retail,1,1,Lucky Chinatown
RSL - Rock School London,Retail,1,1,Funan
RUSTIC ROOM,Retail,1,1,Square 2
Rabeanco Outlet,Retail,1,1,IMM Building
Rachel's Best Soaps,Retail,1,1,The Centrepoint
Rachels Best Soaps,Retail,1,1,Suntec City
Radium Medical Aesthetics,Retail,1,1,Suntec City
Radium Wellness Centre,Retail,1,1,Suntec City
Raffles City Concierge,Retail,1,1,Raffles City Shopping Centre
Raffles Dental / Medical Women’s & Children’s Centre,Retail,1,1,Tampines 1
Raffles Medical / Raffles Children's Centre,Retail,1,1,Waterway Point
Rahim Traders Money Changer,Retail,1,1,White Sands
Ralph Lauren,Retail,1,1,The Shoppes at Marina Bay Sands
Rapid Physiocare,Retail,1,1,PLQ Mall
Rare,Retail,1,1,The Shoppes at Marina Bay Sands
Rattan Pacific,Retail,1,1,IMM Building
RazerStore,Retail,1,1,Funan
Real Yoga,Retail,1,1,Raffles City Shopping Centre
Reality Yoga & Pilates,Retail,1,1,City Square Mall
Reborn Healthcare Center,Retail,1,1,The Shoppes at Marina Bay Sands
Rechic,Retail,1,1,Tampines 1
Red Apple,Retail,1,1,IMM Building
